DNP	J1	-16.8656005859375	8.86460018157959	270	DNP
DNP	J2	-6.4770002365112305	26.466800689697266	90	DNP
DNP	SJ2	23.266399383544922	11.531599998474121	0	DNP
DNP	SJ4	12.3951997756958	21.945600509643555	180	DNP
DNP	SJ5	-32.10559844970703	3.0480000972747803	0	DNP
DNP	SJ6	-27.63520050048828	3.657599925994873	270	DNP
DNP	SJ7	-29.15920066833496	7.924799919128418	0	DNP
DNP	SJ1	-27.152599334716797	29.28619956970215	0	DNP
PA/SMT-0440-T-2-R	LS1	-30.175199508666992	26.009599685668945	270	PA/SMT-0440-T-2-R
MOLEX/87438-0343	J4	27.310199737548828	5.940000152587892	90	MOLEX/87438-0343
W/450404015514	S1	31.261856624058314	22.652827726091658	270	W/450404015514
DNP	CX1	-3.86080002784729	7.924799919128418	180	DNP
DNP	CX2	-4.165599822998047	6.1975998878479	180	DNP
DNP	RX1	10.871199607849121	27.83839988708496	180	DNP
DNP	RX2	-4.368800163269043	12.903200149536133	270	DNP
DNP	RX5	-31.191200256347656	5.384799957275391	90	DNP
DNP	RX6	-25.349199295043945	16.916400909423828	0	DNP
DNP	RX8	-21.285200119018555	7.149937629699707	180	DNP
