STACKPOLE/RMCF0402ZT0R00	RZ9	13.208000183105469	24.688800811767578	180	STACKPOLE/RMCF0402ZT0R00
COMCHIP/CDSQR400B-HF	D4	31.496000289916992	26.923999786376953	90	COMCHIP/CDSQR400B-HF
MURATA/GRM1555C1H471JA01J	C10	10.032999992370605	-1.3207999467849731	360	MURATA/GRM1555C1H471JA01J
MURATA/GRM1555C1H471JA01J	C9	8.813799858093262	-1.3207999467849731	360	MURATA/GRM1555C1H471JA01J
SAMSUNG/CL05A475MP5NRNC	C69	11.785599708557129	22.65679931640625	180	SAMSUNG/CL05A475MP5NRNC
MURATA/GRM155R71E223JA61D	C17	12.699999809265137	-1.7272000312805176	270	MURATA/GRM155R71E223JA61D
MURATA/GRM155R71E223JA61D	C18	12.699999809265137	-0.5080000162124634	270	MURATA/GRM155R71E223JA61D
MURATA/GRM155R71E223JA61D	C19	12.699999809265137	0.7111999988555908	270	MURATA/GRM155R71E223JA61D
YAGEO/CC0402ZRY5V8BB223	C20	11.048999786376953	0.6096000075340271	360	YAGEO/CC0402ZRY5V8BB223
YAGEO/CC0402ZRY5V8BB223	C21	10.972800254821777	-3.149600028991699	180	YAGEO/CC0402ZRY5V8BB223
MURATA/GRM155R70J105KA12J	C40	3.784600019454956	1.9049999713897705	360	MURATA/GRM155R70J105KA12J
MURATA/GRM155R70J105KA12J	C41	-17.93239974975586	9.448800086975098	360	MURATA/GRM155R70J105KA12J
MURATA/GRM155R70J105KA12J	C42	-21.437599182128906	8.229599952697754	270	MURATA/GRM155R70J105KA12J
MURATA/GRM155R70J105KA12J	C44	32.918399810791016	26.923999786376953	180	MURATA/GRM155R70J105KA12J
MURATA/GRM155R71H103KA88J	C15	8.610600471496582	0.6096000075340271	360	MURATA/GRM155R71H103KA88J
MURATA/GRM155R71H103KA88J	C16	8.53439998626709	-3.149600028991699	180	MURATA/GRM155R71H103KA88J
MURATA/GRT155R61E474ME01D	C38	9.82979965209961	0.6096000075340271	360	MURATA/GRT155R61E474ME01D
MURATA/GRT155R61E474ME01D	C39	9.753600120544434	-3.149600028991699	180	MURATA/GRT155R61E474ME01D
MURATA/GRM155R71C104KA88J	C27	1.5240000486373901	12.192000389099121	180	MURATA/GRM155R71C104KA88J
MURATA/GRM155R71C104KA88J	C28	3.962399959564209	-5.384799957275391	180	MURATA/GRM155R71C104KA88J
MURATA/GRM155R71C104KA88J	C29	10.525762557983398	2.553962469100952	270	MURATA/GRM155R71C104KA88J
MURATA/GRM155R71C104KA88J	C30	1.0160000324249268	-3.251199960708618	270	MURATA/GRM155R71C104KA88J
SAMSUNG/CL05A104KP5NNNC	C23	-13.81760025024414	13.512800216674805	180	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C25	-9.448800086975098	21.742399215698242	360	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C26	-8.43280029296875	14.935199737548828	270	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C31	30.581600189208984	8.43280029296875	90	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C32	28.447999954223633	8.43280029296875	90	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C33	-8.331199645996094	23.77440071105957	270	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C34	1.7272000312805176	9.144000053405762	180	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C35	12.56716251373291	11.142000198364258	270	SAMSUNG/CL05A104KP5NNNC
SAMSUNG/CL05A104KP5NNNC	C36	25.50160026550293	6.90880012512207	180	SAMSUNG/CL05A104KP5NNNC
PANASONIC/ERJ-1GNF8453C	R28	-18.74519920349121	20.92959976196289	360	PANASONIC/ERJ-1GNF8453C
PANASONIC/ERJ-1GNF8453C	R29	-22.65679931640625	26.36520004272461	270	PANASONIC/ERJ-1GNF8453C
YAGEO/AC0201FR-0749R9L	R1	-13.106399536132813	7.924799919128418	90	YAGEO/AC0201FR-0749R9L
PANASONIC/ERJ-1GNF4023C	R27	-21.488399505615234	27.330400466918945	360	PANASONIC/ERJ-1GNF4023C
PANASONIC/ERJ-1GNF2613C	R26	-19.86280059814453	20.92959976196289	180	PANASONIC/ERJ-1GNF2613C
MURATA/BLM03PG330SN1D	FB1	-6.985000133514404	11.15060043334961	180	MURATA/BLM03PG330SN1D
MURATA/GRM0335C1H4R0BA01D	C5	32.61360168457031	7.72160005569458	360	MURATA/GRM0335C1H4R0BA01D
MURATA/GRM0335C1H4R0BA01D	C6	32.61360168457031	4.267199993133545	180	MURATA/GRM0335C1H4R0BA01D
KEMET1/CBR02C209A5GAC	C2	-11.887200355529785	7.924799919128418	360	KEMET1/CBR02C209A5GAC
MURATA/GRM0335C1H220FA01D	C7	-17.780000686645508	20.92959976196289	270	MURATA/GRM0335C1H220FA01D
MURATA/GRM0335C1H220FA01D	C8	-22.65679931640625	27.330400466918945	180	MURATA/GRM0335C1H220FA01D
MURATA/GRM033R61A225KE47D	C58	20.5231990814209	20.218399047851563	360	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C59	18.288000106811523	17.06879997253418	180	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C60	20.5231990814209	17.373600006103516	360	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C61	21.234399795532227	19.20240020751953	360	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C66	20.5231990814209	21.13279914855957	360	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C67	13.614399909973145	19.91360092163086	270	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C70	12.598400115966797	19.91360092163086	90	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C71	14.528800010681152	15.138400077819824	360	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C72	14.325599670410156	16.052799224853516	180	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C73	16.40839958190918	23.875999450683594	270	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A225KE47D	C74	17.170400619506836	23.875999450683594	270	MURATA/GRM033R61A225KE47D
