### HEADER for file 'data.log', written on 11/03/18
0000000008	000000	01	00	0000000000
0000000008	000000	01	01	4294966747
0000000008	000000	01	02	4294967058
0000000008	000000	01	03	0000000180
0000000008	000000	01	04	4294966816
0000000008	000000	01	05	4294967273
0000000008	000000	01	06	4294967099
0000000008	000000	01	07	4294966457
0000000008	000000	01	08	4294966857
0000000008	000000	01	09	4294967053
0000000008	000000	01	10	4294966650
0000000008	000000	01	11	0000000344
0000000008	000000	01	12	0000000274
0000000008	000000	01	13	4294967018
0000000008	000000	01	14	0000000154
0000000008	000000	01	15	0000000119
0000000008	000000	01	16	4294966807
0000000008	000000	01	17	4294967052
0000000008	000000	01	18	4294967010
0000000008	000000	01	19	4294966504
0000000008	000000	01	20	4294967012
0000000008	000000	01	21	0000000594
0000000008	000000	01	22	4294967207
0000000008	000000	01	23	0000000211
0000000008	000000	01	24	4294967110
0000000008	000000	01	25	4294966670
0000000008	000000	01	26	4294966850
0000000008	000000	01	27	4294967245
0000000008	000000	01	28	4294966589
0000000008	000000	01	29	4294967216
0000000009	000001	01	00	0000000177
0000000009	000001	01	01	4294966784
0000000009	000001	01	02	0000000107
0000000009	000001	01	03	0000000497
0000000009	000001	01	04	4294967160
0000000009	000001	01	05	0000000234
0000000009	000001	01	06	0000000059
0000000009	000001	01	07	4294966741
0000000009	000001	01	08	4294967093
0000000009	000001	01	09	0000000108
0000000009	000001	01	10	4294966921
0000000009	000001	01	11	0000000624
0000000009	000001	01	12	0000000604
0000000009	000001	01	13	4294967282
0000000009	000001	01	14	0000000440
0000000009	000001	01	15	0000000389
0000000009	000001	01	16	4294967090
0000000009	000001	01	17	0000000018
0000000009	000001	01	18	4294967239
0000000009	000001	01	19	4294966695
0000000009	000001	01	20	4294967272
0000000009	000001	01	21	0000000806
0000000009	000001	01	22	0000000121
0000000009	000001	01	23	0000000398
0000000009	000001	01	24	0000000078
0000000009	000001	01	25	4294966816
0000000009	000001	01	26	4294967009
0000000009	000001	01	27	0000000148
0000000009	000001	01	28	4294966816
0000000009	000001	01	29	0000000103
0000000010	000002	01	00	0000000124
0000000010	000002	01	01	4294966824
0000000010	000002	01	02	0000000084
0000000010	000002	01	03	0000000473
0000000010	000002	01	04	4294967111
0000000010	000002	01	05	0000000272
0000000010	000002	01	06	0000000059
0000000010	000002	01	07	4294966791
0000000010	000002	01	08	4294967146
0000000010	000002	01	09	0000000136
0000000010	000002	01	10	4294966957
0000000010	000002	01	11	0000000667
0000000010	000002	01	12	0000000595
0000000010	000002	01	13	0000000040
0000000010	000002	01	14	0000000498
0000000010	000002	01	15	0000000413
0000000010	000002	01	16	4294966943
0000000010	000002	01	17	0000000020
0000000010	000002	01	18	4294967254
0000000010	000002	01	19	4294966778
0000000010	000002	01	20	4294967279
0000000010	000002	01	21	0000000877
0000000010	000002	01	22	0000000148
0000000010	000002	01	23	0000000414
0000000010	000002	01	24	0000000065
0000000010	000002	01	25	4294966844
0000000010	000002	01	26	4294967016
0000000010	000002	01	27	0000000121
0000000010	000002	01	28	4294966801
0000000010	000002	01	29	0000000110
0000000011	000003	01	00	0000000193
0000000011	000003	01	01	4294966765
0000000011	000003	01	02	0000000038
0000000011	000003	01	03	0000000468
0000000011	000003	01	04	4294967115
0000000011	000003	01	05	0000000252
0000000011	000003	01	06	0000000028
0000000011	000003	01	07	4294966712
0000000011	000003	01	08	4294967118
0000000011	000003	01	09	0000000093
0000000011	000003	01	10	4294966951
0000000011	000003	01	11	0000000622
0000000011	000003	01	12	0000000765
0000000011	000003	01	13	4294967294
0000000011	000003	01	14	0000000473
0000000011	000003	01	15	0000000424
0000000011	000003	01	16	4294967029
0000000011	000003	01	17	4294967229
0000000011	000003	01	18	4294967244
0000000011	000003	01	19	4294966678
0000000011	000003	01	20	0000000007
0000000011	000003	01	21	0000000775
0000000011	000003	01	22	0000000054
0000000011	000003	01	23	0000000352
0000000011	000003	01	24	0000000152
0000000011	000003	01	25	4294966733
0000000011	000003	01	26	4294967008
0000000011	000003	01	27	0000000154
0000000011	000003	01	28	4294966796
0000000011	000003	01	29	0000000047
0000000012	000004	01	00	0000000184
0000000012	000004	01	01	4294966757
0000000012	000004	01	02	0000000073
0000000012	000004	01	03	0000000451
0000000012	000004	01	04	4294967136
0000000012	000004	01	05	0000000260
0000000012	000004	01	06	0000000065
0000000012	000004	01	07	4294966693
0000000012	000004	01	08	4294967095
0000000012	000004	01	09	0000000113
0000000012	000004	01	10	4294966919
0000000012	000004	01	11	0000000615
0000000012	000004	01	12	0000000721
0000000012	000004	01	13	4294967288
0000000012	000004	01	14	0000000459
0000000012	000004	01	15	0000000425
0000000012	000004	01	16	4294967011
0000000012	000004	01	17	4294967277
0000000012	000004	01	18	4294967246
0000000012	000004	01	19	4294966629
0000000012	000004	01	20	4294967252
0000000012	000004	01	21	0000000798
0000000012	000004	01	22	0000000054
0000000012	000004	01	23	0000000390
0000000012	000004	01	24	4294967272
0000000012	000004	01	25	4294966763
0000000012	000004	01	26	4294967024
0000000012	000004	01	27	0000000087
0000000012	000004	01	28	4294966851
0000000012	000004	01	29	0000000075
0000000013	000005	01	00	0000000115
0000000013	000005	01	01	4294966782
0000000013	000005	01	02	0000000062
0000000013	000005	01	03	0000000418
0000000013	000005	01	04	4294967150
0000000013	000005	01	05	0000000209
0000000013	000005	01	06	0000000085
0000000013	000005	01	07	4294966733
0000000013	000005	01	08	4294967122
0000000013	000005	01	09	0000000093
0000000013	000005	01	10	4294966986
0000000013	000005	01	11	0000000542
0000000013	000005	01	12	0000000592
0000000013	000005	01	13	0000000009
0000000013	000005	01	14	0000000454
0000000013	000005	01	15	0000000411
0000000013	000005	01	16	4294967059
0000000013	000005	01	17	0000000076
0000000013	000005	01	18	4294967239
0000000013	000005	01	19	4294966760
0000000013	000005	01	20	0000000001
0000000013	000005	01	21	0000000817
0000000013	000005	01	22	0000000098
0000000013	000005	01	23	0000000435
0000000013	000005	01	24	0000000147
0000000013	000005	01	25	4294966842
0000000013	000005	01	26	4294967058
0000000013	000005	01	27	0000000093
0000000013	000005	01	28	4294966807
0000000013	000005	01	29	0000000059
0000000014	000006	01	00	0000000105
0000000014	000006	01	01	4294966737
0000000014	000006	01	02	0000000031
0000000014	000006	01	03	0000000431
0000000014	000006	01	04	4294967071
0000000014	000006	01	05	0000000136
0000000014	000006	01	06	4294967292
0000000014	000006	01	07	4294966691
0000000014	000006	01	08	4294967105
0000000014	000006	01	09	0000000054
0000000014	000006	01	10	4294966882
0000000014	000006	01	11	0000000570
0000000014	000006	01	12	0000000706
0000000014	000006	01	13	4294967267
0000000014	000006	01	14	0000000397
0000000014	000006	01	15	0000000361
0000000014	000006	01	16	4294967010
0000000014	000006	01	17	4294967241
0000000014	000006	01	18	4294967221
0000000014	000006	01	19	4294966635
0000000014	000006	01	20	4294967255
0000000014	000006	01	21	0000000817
0000000014	000006	01	22	0000000062
0000000014	000006	01	23	0000000391
0000000014	000006	01	24	0000000048
0000000014	000006	01	25	4294966796
0000000014	000006	01	26	4294966966
0000000014	000006	01	27	0000000030
0000000014	000006	01	28	4294966778
0000000014	000006	01	29	0000000065
0000000015	000007	01	00	0000000176
0000000015	000007	01	01	4294966791
0000000015	000007	01	02	0000000060
0000000015	000007	01	03	0000000533
0000000015	000007	01	04	4294967139
0000000015	000007	01	05	0000000277
0000000015	000007	01	06	0000000101
0000000015	000007	01	07	4294966739
0000000015	000007	01	08	4294967099
0000000015	000007	01	09	0000000084
0000000015	000007	01	10	4294966957
0000000015	000007	01	11	0000000610
0000000015	000007	01	12	0000000646
0000000015	000007	01	13	0000000011
0000000015	000007	01	14	0000000431
0000000015	000007	01	15	0000000365
0000000015	000007	01	16	4294967022
0000000015	000007	01	17	4294967241
0000000015	000007	01	18	4294967290
0000000015	000007	01	19	4294966763
0000000015	000007	01	20	0000000009
0000000015	000007	01	21	0000000782
0000000015	000007	01	22	0000000071
0000000015	000007	01	23	0000000403
0000000015	000007	01	24	0000000016
0000000015	000007	01	25	4294966828
0000000015	000007	01	26	4294967057
0000000015	000007	01	27	0000000143
0000000015	000007	01	28	4294966786
0000000015	000007	01	29	0000000099
0000000016	000008	01	00	0000000179
0000000016	000008	01	01	4294966755
0000000016	000008	01	02	0000000051
0000000016	000008	01	03	0000000499
0000000016	000008	01	04	4294967084
0000000016	000008	01	05	0000000230
0000000016	000008	01	06	0000000043
0000000016	000008	01	07	4294966680
0000000016	000008	01	08	4294967057
0000000016	000008	01	09	0000000054
0000000016	000008	01	10	4294966888
0000000016	000008	01	11	0000000611
0000000016	000008	01	12	0000000710
0000000016	000008	01	13	4294967239
0000000016	000008	01	14	0000000413
0000000016	000008	01	15	0000000425
0000000016	000008	01	16	4294967005
0000000016	000008	01	17	4294967284
0000000016	000008	01	18	4294967242
0000000016	000008	01	19	4294966681
0000000016	000008	01	20	4294967274
0000000016	000008	01	21	0000000790
0000000016	000008	01	22	0000000163
0000000016	000008	01	23	0000000395
0000000016	000008	01	24	0000000049
0000000016	000008	01	25	4294966831
0000000016	000008	01	26	4294966973
0000000016	000008	01	27	0000000081
0000000016	000008	01	28	4294966770
0000000016	000008	01	29	0000000133
0000000017	000009	01	00	0000000194
0000000017	000009	01	01	4294966859
0000000017	000009	01	02	0000000083
0000000017	000009	01	03	0000000544
0000000017	000009	01	04	4294967194
0000000017	000009	01	05	0000000292
0000000017	000009	01	06	0000000127
0000000017	000009	01	07	4294966805
0000000017	000009	01	08	4294967195
0000000017	000009	01	09	0000000145
0000000017	000009	01	10	4294967020
0000000017	000009	01	11	0000000681
0000000017	000009	01	12	0000000648
0000000017	000009	01	13	0000000066
0000000017	000009	01	14	0000000555
0000000017	000009	01	15	0000000439
0000000017	000009	01	16	4294967107
0000000017	000009	01	17	0000000130
0000000017	000009	01	18	0000000008
0000000017	000009	01	19	4294966789
0000000017	000009	01	20	0000000000
0000000017	000009	01	21	0000000873
0000000017	000009	01	22	0000000113
0000000017	000009	01	23	0000000457
0000000017	000009	01	24	0000000170
0000000017	000009	01	25	4294966867
0000000017	000009	01	26	4294967145
0000000017	000009	01	27	0000000158
0000000017	000009	01	28	4294966887
0000000017	000009	01	29	0000000090
0000000018	000010	01	00	0000000092
0000000018	000010	01	01	4294966770
0000000018	000010	01	02	0000000087
0000000018	000010	01	03	0000000430
0000000018	000010	01	04	4294967093
0000000018	000010	01	05	0000000195
0000000018	000010	01	06	0000000024
0000000018	000010	01	07	4294966678
0000000018	000010	01	08	4294967053
0000000018	000010	01	09	0000000021
0000000018	000010	01	10	4294966904
0000000018	000010	01	11	0000000639
0000000018	000010	01	12	0000000746
0000000018	000010	01	13	0000000000
0000000018	000010	01	14	0000000407
0000000018	000010	01	15	0000000389
0000000018	000010	01	16	4294967024
0000000018	000010	01	17	4294967272
0000000018	000010	01	18	4294967271
0000000018	000010	01	19	4294966651
0000000018	000010	01	20	4294967242
0000000018	000010	01	21	0000000832
0000000018	000010	01	22	0000000043
0000000018	000010	01	23	0000000371
0000000018	000010	01	24	0000000089
0000000018	000010	01	25	4294966822
0000000018	000010	01	26	4294966963
0000000018	000010	01	27	0000000087
0000000018	000010	01	28	4294966760
0000000018	000010	01	29	0000000103
0000000019	000011	01	00	0000000136
0000000019	000011	01	01	4294966778
0000000019	000011	01	02	4294967272
0000000019	000011	01	03	0000000422
0000000019	000011	01	04	4294967096
0000000019	000011	01	05	0000000190
0000000019	000011	01	06	0000000026
0000000019	000011	01	07	4294966686
0000000019	000011	01	08	4294967053
0000000019	000011	01	09	0000000074
0000000019	000011	01	10	4294966912
0000000019	000011	01	11	0000000601
0000000019	000011	01	12	0000000527
0000000019	000011	01	13	4294967248
0000000019	000011	01	14	0000000440
0000000019	000011	01	15	0000000428
0000000019	000011	01	16	4294966994
0000000019	000011	01	17	4294967258
0000000019	000011	01	18	4294967193
0000000019	000011	01	19	4294966706
0000000019	000011	01	20	4294967237
0000000019	000011	01	21	0000000786
0000000019	000011	01	22	0000000079
0000000019	000011	01	23	0000000371
0000000019	000011	01	24	0000000039
0000000019	000011	01	25	4294966830
0000000019	000011	01	26	4294967057
0000000019	000011	01	27	0000000070
0000000019	000011	01	28	4294966777
0000000019	000011	01	29	0000000041
0000000020	000012	01	00	0000000158
0000000020	000012	01	01	4294966814
0000000020	000012	01	02	0000000123
0000000020	000012	01	03	0000000448
0000000020	000012	01	04	4294967150
0000000020	000012	01	05	0000000296
0000000020	000012	01	06	0000000113
0000000020	000012	01	07	4294966758
0000000020	000012	01	08	4294967139
0000000020	000012	01	09	0000000108
0000000020	000012	01	10	4294967040
0000000020	000012	01	11	0000000640
0000000020	000012	01	12	0000000659
0000000020	000012	01	13	0000000040
0000000020	000012	01	14	0000000511
0000000020	000012	01	15	0000000395
0000000020	000012	01	16	4294967087
0000000020	000012	01	17	0000000097
0000000020	000012	01	18	0000000017
0000000020	000012	01	19	4294966686
0000000020	000012	01	20	0000000061
0000000020	000012	01	21	0000000836
0000000020	000012	01	22	0000000077
0000000020	000012	01	23	0000000416
0000000020	000012	01	24	0000000140
0000000020	000012	01	25	4294966762
0000000020	000012	01	26	4294966984
