### HEADER for file 'data.log', written on 11/03/18
0000000006	000000	08	00	0000000406
0000000006	000000	08	01	4294967121
0000000006	000000	08	02	0000000424
0000000006	000000	08	03	0000000658
0000000006	000000	08	04	0000000142
0000000006	000000	08	05	0000000873
0000000006	000000	08	06	0000000602
0000000006	000000	08	07	0000000002
0000000006	000000	08	08	0000000344
0000000006	000000	08	09	0000000624
0000000006	000000	08	10	0000000132
0000000006	000000	08	11	0000000572
0000000006	000000	08	12	0000001004
0000000006	000000	08	13	0000000437
0000000006	000000	08	14	0000000854
0000000006	000000	08	15	0000000816
0000000006	000000	08	16	0000000207
0000000006	000000	08	17	0000000483
0000000006	000000	08	18	0000000198
0000000006	000000	08	19	4294967195
0000000006	000000	08	20	0000000507
0000000006	000000	08	21	0000000671
0000000006	000000	08	22	0000000263
0000000006	000000	08	23	0000000830
0000000006	000000	08	24	0000000592
0000000006	000000	08	25	0000000086
0000000006	000000	08	26	0000000489
0000000006	000000	08	27	0000000348
0000000006	000000	08	28	4294967101
0000000006	000000	08	29	0000000501
0000000007	000001	08	00	0000000440
0000000007	000001	08	01	4294967094
0000000007	000001	08	02	0000000495
0000000007	000001	08	03	0000000682
0000000007	000001	08	04	0000000138
0000000007	000001	08	05	0000000780
0000000007	000001	08	06	0000000664
0000000007	000001	08	07	4294967234
0000000007	000001	08	08	0000000321
0000000007	000001	08	09	0000000657
0000000007	000001	08	10	0000000136
0000000007	000001	08	11	0000000614
0000000007	000001	08	12	0000001102
0000000007	000001	08	13	0000000460
0000000007	000001	08	14	0000000769
0000000007	000001	08	15	0000000745
0000000007	000001	08	16	0000000276
0000000007	000001	08	17	0000000515
0000000007	000001	08	18	0000000281
0000000007	000001	08	19	4294967184
0000000007	000001	08	20	0000000440
0000000007	000001	08	21	0000000678
0000000007	000001	08	22	0000000336
0000000007	000001	08	23	0000000856
0000000007	000001	08	24	0000000613
0000000007	000001	08	25	0000000102
0000000007	000001	08	26	0000000462
0000000007	000001	08	27	0000000425
0000000007	000001	08	28	4294967154
0000000007	000001	08	29	0000000451
0000000008	000002	08	00	0000000453
0000000008	000002	08	01	4294967216
0000000008	000002	08	02	0000000493
0000000008	000002	08	03	0000000743
0000000008	000002	08	04	0000000229
0000000008	000002	08	05	0000000680
0000000008	000002	08	06	0000000763
0000000008	000002	08	07	0000000042
0000000008	000002	08	08	0000000381
0000000008	000002	08	09	0000000700
0000000008	000002	08	10	0000000130
0000000008	000002	08	11	0000000605
0000000008	000002	08	12	0000001165
0000000008	000002	08	13	0000000459
0000000008	000002	08	14	0000000864
0000000008	000002	08	15	0000000813
0000000008	000002	08	16	0000000267
0000000008	000002	08	17	0000000516
0000000008	000002	08	18	0000000308
0000000008	000002	08	19	0000000001
0000000008	000002	08	20	0000000518
0000000008	000002	08	21	0000000720
0000000008	000002	08	22	0000000352
0000000008	000002	08	23	0000000930
0000000008	000002	08	24	0000000632
0000000008	000002	08	25	0000000133
0000000008	000002	08	26	0000000514
0000000008	000002	08	27	0000000515
0000000008	000002	08	28	4294967200
0000000008	000002	08	29	0000000447
0000000009	000003	08	00	0000000405
0000000009	000003	08	01	4294967105
0000000009	000003	08	02	0000000553
0000000009	000003	08	03	0000000697
0000000009	000003	08	04	0000000209
0000000009	000003	08	05	0000000926
0000000009	000003	08	06	0000000636
0000000009	000003	08	07	0000000017
0000000009	000003	08	08	0000000424
0000000009	000003	08	09	0000000702
0000000009	000003	08	10	0000000163
0000000009	000003	08	11	0000000594
0000000009	000003	08	12	0000001180
0000000009	000003	08	13	0000000425
0000000009	000003	08	14	0000000785
0000000009	000003	08	15	0000000798
0000000009	000003	08	16	0000000249
0000000009	000003	08	17	0000000506
0000000009	000003	08	18	0000000295
0000000009	000003	08	19	4294967231
0000000009	000003	08	20	0000000458
0000000009	000003	08	21	0000000715
0000000009	000003	08	22	0000000359
0000000009	000003	08	23	0000000916
0000000009	000003	08	24	0000000588
0000000009	000003	08	25	0000000142
